ECG:5
# EndOfHeader
11	0	0	0	0	499
12	0	0	0	0	513
13	0	0	0	0	500
14	0	0	0	0	508
15	0	0	0	0	503
0	0	0	0	0	497
1	0	0	0	0	514
2	0	0	0	0	499
3	0	0	0	0	511
4	0	0	0	0	507
5	0	0	0	0	502
6	0	0	0	0	517
7	0	0	0	0	505
8	0	0	0	0	513
9	0	0	0	0	509
10	0	0	0	0	508
11	0	0	0	0	527
12	0	0	0	0	515
13	0	0	0	0	526
14	0	0	0	0	517
15	0	0	0	0	509
0	0	0	0	0	520
1	0	0	0	0	503
2	0	0	0	0	511
3	0	0	0	0	509
4	0	0	0	0	505
5	0	0	0	0	519
6	0	0	0	0	477
7	0	0	0	0	486
8	0	0	0	0	566
9	0	0	0	0	818
10	0	0	0	0	834
11	0	0	0	0	508
12	0	0	0	0	437
13	0	0	0	0	431
14	0	0	0	0	432
15	0	0	0	0	453
0	0	0	0	0	447
1	0	0	0	0	465
2	0	0	0	0	469
3	0	0	0	0	468
4	0	0	0	0	487
5	0	0	0	0	478
6	0	0	0	0	491
7	0	0	0	0	493
8	0	0	0	0	488
9	0	0	0	0	507
10	0	0	0	0	492
11	0	0	0	0	502
12	0	0	0	0	503
13	0	0	0	0	499
14	0	0	0	0	514
15	0	0	0	0	501
0	0	0	0	0	512
1	0	0	0	0	512
2	0	0	0	0	509
3	0	0	0	0	526
4	0	0	0	0	517
5	0	0	0	0	526
6	0	0	0	0	523
7	0	0	0	0	515
8	0	0	0	0	526
9	0	0	0	0	510
10	0	0	0	0	518
11	0	0	0	0	516
12	0	0	0	0	515
13	0	0	0	0	529
14	0	0	0	0	518
15	0	0	0	0	525
0	0	0	0	0	524
1	0	0	0	0	517
2	0	0	0	0	534
3	0	0	0	0	519
4	0	0	0	0	527
5	0	0	0	0	524
6	0	0	0	0	518
7	0	0	0	0	531
8	0	0	0	0	514
9	0	0	0	0	522
10	0	0	0	0	519
11	0	0	0	0	513
12	0	0	0	0	528
13	0	0	0	0	513
14	0	0	0	0	521
15	0	0	0	0	518
0	0	0	0	0	511
1	0	0	0	0	519
2	0	0	0	0	504
3	0	0	0	0	508
4	0	0	0	0	503
5	0	0	0	0	498
6	0	0	0	0	510
7	0	0	0	0	500
8	0	0	0	0	507
9	0	0	0	0	505
10	0	0	0	0	501
11	0	0	0	0	514
12	0	0	0	0	501
13	0	0	0	0	505
14	0	0	0	0	501
15	0	0	0	0	495
0	0	0	0	0	503
1	0	0	0	0	486
2	0	0	0	0	487
3	0	0	0	0	490
4	0	0	0	0	491
5	0	0	0	0	503
6	0	0	0	0	490
7	0	0	0	0	494
8	0	0	0	0	493
9	0	0	0	0	489
10	0	0	0	0	500
11	0	0	0	0	492
12	0	0	0	0	499
13	0	0	0	0	497
14	0	0	0	0	462
15	0	0	0	0	484
0	0	0	0	0	609
1	0	0	0	0	915
2	0	0	0	0	754
3	0	0	0	0	466
4	0	0	0	0	425
5	0	0	0	0	419
6	0	0	0	0	426
7	0	0	0	0	435
8	0	0	0	0	438
9	0	0	0	0	459
10	0	0	0	0	458
11	0	0	0	0	467
12	0	0	0	0	475
13	0	0	0	0	475
14	0	0	0	0	490
15	0	0	0	0	485
0	0	0	0	0	493
1	0	0	0	0	497
2	0	0	0	0	492
3	0	0	0	0	502
4	0	0	0	0	496
5	0	0	0	0	500
6	0	0	0	0	502
7	0	0	0	0	498
8	0	0	0	0	507
9	0	0	0	0	505
10	0	0	0	0	509
11	0	0	0	0	514
12	0	0	0	0	511
13	0	0	0	0	524
14	0	0	0	0	519
15	0	0	0	0	518
0	0	0	0	0	518
1	0	0	0	0	512
2	0	0	0	0	520
3	0	0	0	0	513
4	0	0	0	0	515
5	0	0	0	0	517
6	0	0	0	0	514
7	0	0	0	0	524
8	0	0	0	0	517
9	0	0	0	0	519
10	0	0	0	0	519
11	0	0	0	0	515
12	0	0	0	0	521
13	0	0	0	0	515
14	0	0	0	0	516
15	0	0	0	0	518
0	0	0	0	0	514
1	0	0	0	0	523
2	0	0	0	0	513
3	0	0	0	0	514
4	0	0	0	0	515
5	0	0	0	0	510
6	0	0	0	0	519
7	0	0	0	0	512
8	0	0	0	0	512
9	0	0	0	0	513
10	0	0	0	0	508
11	0	0	0	0	517
12	0	0	0	0	509
13	0	0	0	0	510
14	0	0	0	0	512
15	0	0	0	0	507
0	0	0	0	0	517
1	0	0	0	0	511
2	0	0	0	0	512
3	0	0	0	0	514
4	0	0	0	0	508
5	0	0	0	0	518
6	0	0	0	0	511
7	0	0	0	0	510
8	0	0	0	0	512
9	0	0	0	0	506
10	0	0	0	0	515
11	0	0	0	0	510
12	0	0	0	0	512
13	0	0	0	0	514
14	0	0	0	0	511
15	0	0	0	0	523
0	0	0	0	0	519
1	0	0	0	0	512
2	0	0	0	0	513
3	0	0	0	0	505
4	0	0	0	0	511
5	0	0	0	0	502
6	0	0	0	0	504
7	0	0	0	0	507
8	0	0	0	0	501
9	0	0	0	0	479
10	0	0	0	0	474
11	0	0	0	0	569
12	0	0	0	0	856
13	0	0	0	0	827
14	0	0	0	0	508
15	0	0	0	0	422
0	0	0	0	0	419
1	0	0	0	0	425
2	0	0	0	0	427
3	0	0	0	0	443
4	0	0	0	0	444
5	0	0	0	0	454
6	0	0	0	0	462
7	0	0	0	0	463
8	0	0	0	0	477
9	0	0	0	0	472
10	0	0	0	0	476
11	0	0	0	0	482
12	0	0	0	0	482
13	0	0	0	0	492
14	0	0	0	0	484
15	0	0	0	0	488
0	0	0	0	0	493
1	0	0	0	0	491
2	0	0	0	0	503
3	0	0	0	0	499
4	0	0	0	0	501
5	0	0	0	0	508
6	0	0	0	0	505
7	0	0	0	0	518
8	0	0	0	0	514
9	0	0	0	0	513
10	0	0	0	0	518
11	0	0	0	0	511
12	0	0	0	0	518
13	0	0	0	0	511
14	0	0	0	0	512
15	0	0	0	0	513
0	0	0	0	0	511
1	0	0	0	0	519
2	0	0	0	0	513
3	0	0	0	0	513
4	0	0	0	0	515
5	0	0	0	0	512
6	0	0	0	0	519
7	0	0	0	0	512
8	0	0	0	0	512
9	0	0	0	0	515
10	0	0	0	0	509
11	0	0	0	0	517
12	0	0	0	0	507
13	0	0	0	0	506
14	0	0	0	0	507
15	0	0	0	0	502
0	0	0	0	0	509
1	0	0	0	0	503
2	0	0	0	0	500
3	0	0	0	0	504
4	0	0	0	0	503
5	0	0	0	0	512
6	0	0	0	0	504
7	0	0	0	0	503
8	0	0	0	0	504
9	0	0	0	0	500
10	0	0	0	0	505
11	0	0	0	0	500
12	0	0	0	0	505
13	0	0	0	0	510
14	0	0	0	0	505
15	0	0	0	0	513
0	0	0	0	0	503
1	0	0	0	0	504
2	0	0	0	0	511
3	0	0	0	0	510
4	0	0	0	0	525
5	0	0	0	0	512
6	0	0	0	0	506
7	0	0	0	0	511
8	0	0	0	0	505
9	0	0	0	0	517
10	0	0	0	0	510
11	0	0	0	0	507
12	0	0	0	0	511
13	0	0	0	0	483
14	0	0	0	0	481
15	0	0	0	0	526
0	0	0	0	0	723
1	0	0	0	0	889
2	0	0	0	0	545
3	0	0	0	0	428
4	0	0	0	0	406
5	0	0	0	0	411
6	0	0	0	0	420
7	0	0	0	0	426
8	0	0	0	0	445
9	0	0	0	0	446
10	0	0	0	0	452
11	0	0	0	0	460
12	0	0	0	0	457
13	0	0	0	0	478
14	0	0	0	0	475
15	0	0	0	0	477
0	0	0	0	0	487
1	0	0	0	0	485
2	0	0	0	0	498
3	0	0	0	0	491
4	0	0	0	0	494
5	0	0	0	0	497
6	0	0	0	0	493
7	0	0	0	0	509
8	0	0	0	0	503
9	0	0	0	0	505
10	0	0	0	0	508
11	0	0	0	0	506
12	0	0	0	0	521
13	0	0	0	0	514
14	0	0	0	0	510
15	0	0	0	0	513
0	0	0	0	0	505
1	0	0	0	0	512
2	0	0	0	0	504
3	0	0	0	0	507
4	0	0	0	0	513
5	0	0	0	0	506
6	0	0	0	0	514
7	0	0	0	0	505
8	0	0	0	0	504
9	0	0	0	0	507
10	0	0	0	0	499
11	0	0	0	0	508
12	0	0	0	0	499
13	0	0	0	0	500
14	0	0	0	0	506
15	0	0	0	0	499
0	0	0	0	0	511
1	0	0	0	0	502
2	0	0	0	0	502
3	0	0	0	0	506
4	0	0	0	0	502
5	0	0	0	0	513
6	0	0	0	0	505
7	0	0	0	0	504
8	0	0	0	0	510
9	0	0	0	0	506
10	0	0	0	0	521
11	0	0	0	0	514
12	0	0	0	0	519
13	0	0	0	0	528
14	0	0	0	0	514
15	0	0	0	0	523
0	0	0	0	0	512
1	0	0	0	0	508
2	0	0	0	0	511
3	0	0	0	0	505
4	0	0	0	0	518
5	0	0	0	0	508
6	0	0	0	0	494
7	0	0	0	0	484
8	0	0	0	0	523
9	0	0	0	0	694
10	0	0	0	0	936
11	0	0	0	0	598
12	0	0	0	0	451
13	0	0	0	0	424
14	0	0	0	0	441
15	0	0	0	0	433
0	0	0	0	0	440
1	0	0	0	0	449
2	0	0	0	0	449
3	0	0	0	0	470
4	0	0	0	0	465
5	0	0	0	0	470
6	0	0	0	0	483
7	0	0	0	0	482
8	0	0	0	0	499
9	0	0	0	0	495
10	0	0	0	0	496
11	0	0	0	0	503
12	0	0	0	0	502
13	0	0	0	0	520
14	0	0	0	0	512
15	0	0	0	0	513
0	0	0	0	0	520
1	0	0	0	0	513
2	0	0	0	0	531
3	0	0	0	0	524
4	0	0	0	0	523
5	0	0	0	0	526
6	0	0	0	0	517
7	0	0	0	0	528
8	0	0	0	0	516
9	0	0	0	0	511
10	0	0	0	0	515
11	0	0	0	0	508
12	0	0	0	0	520
13	0	0	0	0	513
14	0	0	0	0	512
15	0	0	0	0	521
0	0	0	0	0	514
1	0	0	0	0	531
2	0	0	0	0	519
3	0	0	0	0	519
4	0	0	0	0	528
5	0	0	0	0	518
6	0	0	0	0	529
7	0	0	0	0	521
8	0	0	0	0	518
9	0	0	0	0	523
10	0	0	0	0	516
11	0	0	0	0	528
12	0	0	0	0	517
13	0	0	0	0	516
14	0	0	0	0	520
15	0	0	0	0	512
0	0	0	0	0	527
1	0	0	0	0	522
2	0	0	0	0	526
3	0	0	0	0	524
4	0	0	0	0	515
5	0	0	0	0	519
6	0	0	0	0	508
7	0	0	0	0	502
8	0	0	0	0	506
9	0	0	0	0	499
10	0	0	0	0	512
11	0	0	0	0	496
12	0	0	0	0	471
13	0	0	0	0	515
14	0	0	0	0	660
15	0	0	0	0	957
0	0	0	0	0	632
1	0	0	0	0	445
2	0	0	0	0	422
3	0	0	0	0	423
4	0	0	0	0	443
5	0	0	0	0	441
6	0	0	0	0	449
7	0	0	0	0	464
8	0	0	0	0	459
9	0	0	0	0	479
10	0	0	0	0	473
11	0	0	0	0	476
12	0	0	0	0	489
13	0	0	0	0	486
14	0	0	0	0	501
15	0	0	0	0	493
0	0	0	0	0	493
1	0	0	0	0	504
2	0	0	0	0	498
3	0	0	0	0	513
4	0	0	0	0	507
5	0	0	0	0	507
6	0	0	0	0	514
7	0	0	0	0	513
8	0	0	0	0	523
9	0	0	0	0	516
10	0	0	0	0	514
11	0	0	0	0	516
12	0	0	0	0	507
13	0	0	0	0	518
14	0	0	0	0	500
15	0	0	0	0	495
0	0	0	0	0	504
1	0	0	0	0	496
2	0	0	0	0	510
3	0	0	0	0	504
4	0	0	0	0	503
5	0	0	0	0	512
6	0	0	0	0	504
7	0	0	0	0	518
8	0	0	0	0	513
9	0	0	0	0	508
10	0	0	0	0	515
11	0	0	0	0	507
12	0	0	0	0	521
13	0	0	0	0	512
14	0	0	0	0	506
15	0	0	0	0	513
0	0	0	0	0	504
1	0	0	0	0	516
2	0	0	0	0	504
3	0	0	0	0	502
4	0	0	0	0	512
5	0	0	0	0	505
6	0	0	0	0	527
7	0	0	0	0	519
8	0	0	0	0	510
9	0	0	0	0	512
10	0	0	0	0	499
11	0	0	0	0	511
12	0	0	0	0	500
13	0	0	0	0	500
14	0	0	0	0	506
15	0	0	0	0	500
0	0	0	0	0	499
1	0	0	0	0	480
2	0	0	0	0	542
3	0	0	0	0	750
4	0	0	0	0	925
5	0	0	0	0	566
6	0	0	0	0	432
7	0	0	0	0	422
8	0	0	0	0	437
9	0	0	0	0	437
10	0	0	0	0	460
11	0	0	0	0	457
12	0	0	0	0	463
13	0	0	0	0	479
14	0	0	0	0	474
15	0	0	0	0	494
0	0	0	0	0	487
1	0	0	0	0	488
2	0	0	0	0	499
3	0	0	0	0	493
4	0	0	0	0	511
5	0	0	0	0	502
6	0	0	0	0	502
7	0	0	0	0	509
8	0	0	0	0	504
9	0	0	0	0	518
10	0	0	0	0	509
11	0	0	0	0	508
12	0	0	0	0	517
13	0	0	0	0	512
14	0	0	0	0	527
15	0	0	0	0	514
0	0	0	0	0	510
1	0	0	0	0	516
2	0	0	0	0	506
3	0	0	0	0	517
4	0	0	0	0	505
5	0	0	0	0	504
6	0	0	0	0	512
7	0	0	0	0	504
8	0	0	0	0	520
9	0	0	0	0	510
10	0	0	0	0	509
11	0	0	0	0	517
12	0	0	0	0	509
13	0	0	0	0	524
14	0	0	0	0	515
15	0	0	0	0	511
0	0	0	0	0	519
1	0	0	0	0	511
2	0	0	0	0	522
3	0	0	0	0	511
4	0	0	0	0	510
5	0	0	0	0	518
6	0	0	0	0	509
7	0	0	0	0	524
8	0	0	0	0	513
9	0	0	0	0	511
10	0	0	0	0	516
11	0	0	0	0	510
12	0	0	0	0	525
13	0	0	0	0	512
14	0	0	0	0	512
15	0	0	0	0	519
0	0	0	0	0	517
1	0	0	0	0	537
2	0	0	0	0	519
3	0	0	0	0	513
4	0	0	0	0	519
5	0	0	0	0	506
6	0	0	0	0	516
7	0	0	0	0	509
8	0	0	0	0	507
9	0	0	0	0	514
10	0	0	0	0	502
11	0	0	0	0	488
12	0	0	0	0	495
13	0	0	0	0	636
14	0	0	0	0	945
15	0	0	0	0	740
0	0	0	0	0	467
1	0	0	0	0	419
2	0	0	0	0	421
3	0	0	0	0	436
4	0	0	0	0	434
5	0	0	0	0	456
6	0	0	0	0	455
7	0	0	0	0	459
8	0	0	0	0	473
9	0	0	0	0	472
10	0	0	0	0	487
11	0	0	0	0	484
12	0	0	0	0	483
13	0	0	0	0	495
14	0	0	0	0	488
15	0	0	0	0	504
0	0	0	0	0	496
1	0	0	0	0	497
2	0	0	0	0	507
3	0	0	0	0	499
4	0	0	0	0	514
5	0	0	0	0	507
6	0	0	0	0	505
7	0	0	0	0	516
8	0	0	0	0	511
9	0	0	0	0	524
10	0	0	0	0	513
11	0	0	0	0	510
12	0	0	0	0	515
13	0	0	0	0	504
14	0	0	0	0	515
15	0	0	0	0	504
0	0	0	0	0	499
1	0	0	0	0	506
2	0	0	0	0	499
3	0	0	0	0	514
4	0	0	0	0	506
5	0	0	0	0	504
6	0	0	0	0	512
7	0	0	0	0	506
8	0	0	0	0	522
9	0	0	0	0	513
10	0	0	0	0	511
11	0	0	0	0	519
12	0	0	0	0	513
13	0	0	0	0	526
14	0	0	0	0	515
15	0	0	0	0	513
0	0	0	0	0	521
1	0	0	0	0	515
2	0	0	0	0	527
3	0	0	0	0	519
4	0	0	0	0	516
5	0	0	0	0	522
6	0	0	0	0	516
7	0	0	0	0	527
8	0	0	0	0	519
9	0	0	0	0	515
10	0	0	0	0	520
11	0	0	0	0	514
12	0	0	0	0	526
13	0	0	0	0	515
14	0	0	0	0	512
15	0	0	0	0	519
0	0	0	0	0	508
1	0	0	0	0	520
2	0	0	0	0	512
3	0	0	0	0	510
4	0	0	0	0	516
5	0	0	0	0	508
6	0	0	0	0	520
7	0	0	0	0	514
8	0	0	0	0	509
9	0	0	0	0	516
10	0	0	0	0	509
11	0	0	0	0	520
12	0	0	0	0	509
13	0	0	0	0	507
14	0	0	0	0	513
15	0	0	0	0	508
0	0	0	0	0	520
1	0	0	0	0	509
2	0	0	0	0	508
3	0	0	0	0	518
4	0	0	0	0	515
5	0	0	0	0	531
6	0	0	0	0	516
7	0	0	0	0	511
8	0	0	0	0	515
9	0	0	0	0	507
10	0	0	0	0	516
11	0	0	0	0	506
12	0	0	0	0	504
13	0	0	0	0	510
14	0	0	0	0	476
15	0	0	0	0	484
0	0	0	0	0	566
1	0	0	0	0	849
2	0	0	0	0	905
3	0	0	0	0	504
4	0	0	0	0	428
5	0	0	0	0	414
6	0	0	0	0	414
7	0	0	0	0	428
8	0	0	0	0	431
9	0	0	0	0	452
10	0	0	0	0	449
11	0	0	0	0	452
12	0	0	0	0	467
13	0	0	0	0	465
14	0	0	0	0	480
15	0	0	0	0	475
0	0	0	0	0	476
1	0	0	0	0	486
2	0	0	0	0	481
3	0	0	0	0	496
4	0	0	0	0	487
5	0	0	0	0	487
6	0	0	0	0	496
7	0	0	0	0	492
8	0	0	0	0	504
9	0	0	0	0	498
10	0	0	0	0	497
11	0	0	0	0	507
12	0	0	0	0	503
13	0	0	0	0	515
14	0	0	0	0	510
15	0	0	0	0	512
0	0	0	0	0	520
1	0	0	0	0	514
2	0	0	0	0	527
3	0	0	0	0	516
4	0	0	0	0	513
5	0	0	0	0	520
6	0	0	0	0	514
7	0	0	0	0	525
8	0	0	0	0	515
9	0	0	0	0	513
10	0	0	0	0	518
11	0	0	0	0	511
12	0	0	0	0	523
13	0	0	0	0	513
14	0	0	0	0	512
15	0	0	0	0	519
0	0	0	0	0	512
1	0	0	0	0	524
2	0	0	0	0	515
3	0	0	0	0	512
4	0	0	0	0	518
5	0	0	0	0	511
6	0	0	0	0	523
7	0	0	0	0	513
8	0	0	0	0	510
9	0	0	0	0	516
10	0	0	0	0	511
11	0	0	0	0	522
12	0	0	0	0	507
13	0	0	0	0	504
14	0	0	0	0	507
15	0	0	0	0	499
0	0	0	0	0	509
1	0	0	0	0	499
2	0	0	0	0	500
3	0	0	0	0	505
4	0	0	0	0	499
5	0	0	0	0	513
6	0	0	0	0	505
7	0	0	0	0	505
8	0	0	0	0	511
9	0	0	0	0	504
10	0	0	0	0	515
11	0	0	0	0	506
12	0	0	0	0	501
13	0	0	0	0	507
14	0	0	0	0	495
15	0	0	0	0	502
0	0	0	0	0	492
1	0	0	0	0	489
2	0	0	0	0	496
3	0	0	0	0	491
4	0	0	0	0	504
5	0	0	0	0	497
6	0	0	0	0	498
7	0	0	0	0	506
8	0	0	0	0	506
9	0	0	0	0	518
10	0	0	0	0	506
11	0	0	0	0	504
12	0	0	0	0	506
13	0	0	0	0	495
14	0	0	0	0	505
15	0	0	0	0	497
0	0	0	0	0	496
1	0	0	0	0	495
2	0	0	0	0	458
3	0	0	0	0	502
4	0	0	0	0	679
5	0	0	0	0	975
6	0	0	0	0	674
7	0	0	0	0	445
8	0	0	0	0	424
9	0	0	0	0	417
10	0	0	0	0	422
11	0	0	0	0	438
12	0	0	0	0	440
13	0	0	0	0	461
14	0	0	0	0	460
15	0	0	0	0	465
0	0	0	0	0	476
1	0	0	0	0	473
2	0	0	0	0	490
3	0	0	0	0	486
4	0	0	0	0	486
5	0	0	0	0	493
6	0	0	0	0	489
7	0	0	0	0	501
8	0	0	0	0	492
9	0	0	0	0	495
10	0	0	0	0	501
11	0	0	0	0	496
12	0	0	0	0	509
13	0	0	0	0	502
14	0	0	0	0	502
15	0	0	0	0	510
0	0	0	0	0	507
1	0	0	0	0	518
2	0	0	0	0	512
3	0	0	0	0	517
4	0	0	0	0	522
5	0	0	0	0	516
6	0	0	0	0	518
7	0	0	0	0	506
8	0	0	0	0	501
9	0	0	0	0	503
10	0	0	0	0	498
11	0	0	0	0	506
12	0	0	0	0	499
13	0	0	0	0	496
14	0	0	0	0	503
15	0	0	0	0	496
0	0	0	0	0	508
1	0	0	0	0	501
2	0	0	0	0	500
3	0	0	0	0	507
4	0	0	0	0	504
5	0	0	0	0	514
6	0	0	0	0	507
7	0	0	0	0	508
8	0	0	0	0	515
9	0	0	0	0	511
10	0	0	0	0	520
11	0	0	0	0	514
12	0	0	0	0	513
13	0	0	0	0	518
14	0	0	0	0	512
15	0	0	0	0	522
0	0	0	0	0	515
1	0	0	0	0	514
2	0	0	0	0	518
3	0	0	0	0	513
4	0	0	0	0	524
5	0	0	0	0	515
6	0	0	0	0	513
7	0	0	0	0	516
8	0	0	0	0	511
9	0	0	0	0	521
10	0	0	0	0	512
11	0	0	0	0	511
12	0	0	0	0	515
13	0	0	0	0	509
14	0	0	0	0	520
15	0	0	0	0	512
0	0	0	0	0	510
1	0	0	0	0	513
2	0	0	0	0	508
3	0	0	0	0	520
4	0	0	0	0	511
5	0	0	0	0	518
6	0	0	0	0	522
7	0	0	0	0	512
8	0	0	0	0	521
9	0	0	0	0	512
10	0	0	0	0	510
11	0	0	0	0	515
12	0	0	0	0	510
13	0	0	0	0	519
14	0	0	0	0	504
15	0	0	0	0	473
0	0	0	0	0	501
1	0	0	0	0	670
2	0	0	0	0	987
3	0	0	0	0	685
4	0	0	0	0	459
5	0	0	0	0	423
6	0	0	0	0	418
7	0	0	0	0	434
8	0	0	0	0	434
9	0	0	0	0	442
10	0	0	0	0	453
11	0	0	0	0	455
12	0	0	0	0	470
13	0	0	0	0	469
14	0	0	0	0	472
15	0	0	0	0	480
0	0	0	0	0	478
1	0	0	0	0	488
2	0	0	0	0	483
3	0	0	0	0	485
4	0	0	0	0	490
5	0	0	0	0	486
6	0	0	0	0	496
7	0	0	0	0	489
8	0	0	0	0	493
9	0	0	0	0	499
10	0	0	0	0	497
11	0	0	0	0	508
12	0	0	0	0	502
13	0	0	0	0	503
14	0	0	0	0	509
15	0	0	0	0	509
0	0	0	0	0	521
1	0	0	0	0	518
2	0	0	0	0	520
3	0	0	0	0	523
4	0	0	0	0	517
5	0	0	0	0	527
6	0	0	0	0	519
7	0	0	0	0	519
8	0	0	0	0	520
9	0	0	0	0	515
10	0	0	0	0	523
11	0	0	0	0	513
12	0	0	0	0	512
13	0	0	0	0	512
14	0	0	0	0	508
15	0	0	0	0	516
0	0	0	0	0	508
1	0	0	0	0	511
2	0	0	0	0	513
3	0	0	0	0	508
4	0	0	0	0	514
5	0	0	0	0	508
6	0	0	0	0	511
7	0	0	0	0	512
8	0	0	0	0	508
9	0	0	0	0	518
10	0	0	0	0	510
11	0	0	0	0	512
12	0	0	0	0	514
13	0	0	0	0	509
14	0	0	0	0	514
15	0	0	0	0	507
0	0	0	0	0	507
1	0	0	0	0	510
2	0	0	0	0	505
3	0	0	0	0	513
4	0	0	0	0	507
5	0	0	0	0	504
6	0	0	0	0	509
7	0	0	0	0	503
8	0	0	0	0	511
9	0	0	0	0	504
10	0	0	0	0	504
11	0	0	0	0	509
12	0	0	0	0	504
13	0	0	0	0	519
14	0	0	0	0	508
15	0	0	0	0	506
0	0	0	0	0	509
1	0	0	0	0	499
2	0	0	0	0	508
3	0	0	0	0	500
4	0	0	0	0	501
5	0	0	0	0	503
6	0	0	0	0	482
7	0	0	0	0	472
8	0	0	0	0	512
9	0	0	0	0	716
10	0	0	0	0	924
11	0	0	0	0	580
12	0	0	0	0	449
13	0	0	0	0	420
14	0	0	0	0	423
15	0	0	0	0	428
0	0	0	0	0	432
1	0	0	0	0	448
2	0	0	0	0	445
3	0	0	0	0	452
4	0	0	0	0	461
5	0	0	0	0	462
6	0	0	0	0	477
7	0	0	0	0	472
8	0	0	0	0	477
9	0	0	0	0	483
10	0	0	0	0	480
11	0	0	0	0	493
12	0	0	0	0	487
13	0	0	0	0	489
14	0	0	0	0	494
15	0	0	0	0	488
0	0	0	0	0	500
1	0	0	0	0	495
2	0	0	0	0	500
3	0	0	0	0	504
4	0	0	0	0	502
5	0	0	0	0	512
6	0	0	0	0	509
7	0	0	0	0	513
8	0	0	0	0	515
9	0	0	0	0	511
10	0	0	0	0	519
11	0	0	0	0	512
12	0	0	0	0	512
13	0	0	0	0	516
14	0	0	0	0	510
15	0	0	0	0	520
0	0	0	0	0	512
1	0	0	0	0	511
2	0	0	0	0	513
3	0	0	0	0	510
4	0	0	0	0	517
5	0	0	0	0	509
6	0	0	0	0	512
7	0	0	0	0	514
8	0	0	0	0	510
9	0	0	0	0	518
10	0	0	0	0	507
11	0	0	0	0	504
